text,label
"⚠️ SECURITY ALERT: while the malware lacked a large set of capabilities, it had a wealth of interesting and advanced features, such as the custom encryption/encoding witnessed in the network traffic, the use of process hollowing against a randomly selected microsoft windows binary, and the downloading component that a",Malware
"IG Safety: it can protect users against malware, zero-day and known exploits, privacy leaks, and application vulnerability.",Malware
"Important Info: it can protect users against malware, zero-day and known exploits, privacy leaks, and application vulnerability.",Malware
"New scam alert: Watch out! spear-phishing emails, for instance, rely on baiting targets with socially engineered documents.",Phishing
"Is this a hack? Watch out! spear-phishing emails, for instance, rely on baiting targets with socially engineered documents.",Phishing
"⚠️ Don't click! Watch out! spear-phishing emails, for instance, rely on baiting targets with socially engineered documents.",Phishing
"Is this a hack? Watch out! spear-phishing emails, for instance, rely on baiting targets with socially engineered documents.",Phishing
"Instagram warns users: Watch out! spear-phishing emails, for instance, rely on baiting targets with socially engineered documents.",Phishing
"Help my account! however, two months ago, wildfire discovered a new android malware, cardbuyer, that circumvents this verification technique.",Malware
"Important Info: this is likely due to increased uptake of the patch ms17-010 in light of the wanacrypt0r attacks, as well as efforts made within the security community.",Malware
"🚨 URGENT: cybercriminals have recently been focusing their efforts on the retail industry, launching ransomware-based attacks that could prove disastrous for businesses if it disrupts their operations during important shopping seasons.",Malware
⚠️ SECURITY ALERT: this can be an indication that these malware tools were developed by the same group.,Malware
"Check this out! previous attack cases, such as zitmo and cardbuyer, showed the risk of using sms for payment authentication.",Malware
IG Safety: internal plugx date dword value inside the printdat.dll file mitigating supply chain attacks,Malware
Is this real? figure 21. connection of maikspy variants to 107[.]180[.]46[.]243 and hxxp://fakeomegle[.]com  figure 22. connection of maikspy variants to 198[.]12[.]149[.]13and hxxp://miakhalifagame[.]com/,Malware
"Verify your account now: Check this out! first comes continuous risk-based patching, multi-factor authentication, network monitoring, least privilege access, data encryption, phishing awareness training, and other cyber-hygiene steps.",Phishing
"New scam alert: Check this out! first comes continuous risk-based patching, multi-factor authentication, network monitoring, least privilege access, data encryption, phishing awareness training, and other cyber-hygiene steps.",Phishing
